Time,output
1336,3621.73
1337,3694.59
1338,3507.85
1339,3548.48
1340,3683.03
1341,4036.09
1342,4207.45
1343,4257.42
1344,4089.16
1345,3804.48
1346,3593.28
1347,3417.72
1348,3460.13
1349,3523.09
1350,3515.65
1351,3694.75
1352,3937.87
1353,3937.53
1354,3715.45
1355,3452.56
1356,3596.65
1357,3912.56
1358,3971.99
1359,3956.6
1400,3862.58
1401,3954.01
1402,3938.13
1403,3974.32
1404,3983.63
1405,3300.44
1406,2852.43
1407,2110.06
1408,1963.29
1409,1869.96
1410,2311.28
1411,2851.8
1412,3101.13
1413,3419.32
1414,3545.58
1415,3886.32
1416,3937.89
1417,3949.95
1418,3835.32
1419,3741.7
1420,3293.85
1421,3234.56
1422,2967.19
1423,2199.44
1424,2029.78
1425,1906.3
1426,1922.62
1427,1856.33
1428,2139.8
1429,2233.18
1430,1969.28
1431,2165.98
1432,2829.54
1433,3548.72
1434,3647.72
1435,3827.83
1436,2783.73
1437,2068.65
1438,1821.38
1439,1836.51
1440,1957.23
1441,2223.33
1442,2316.23
1443,2228.26
1444,2002.28
1445,1802.78
1446,1862.87
1447,1738.73
1448,1586.82
1449,1421.78
1450,1274.99
1451,1571.31
1452,1594.68
1453,1633.49
1454,1644.35
1455,1829.66
1456,2519.01
1457,3021.36
1458,3393.95
1459,3482.6
1500,3507.23
1501,3529.61
1502,3544.12
1503,3491.26
1504,3553.6
1505,3361.46
1506,2943.97
1507,2630.27
1508,2543.61
1509,2523.95
1510,2508.41
1511,2569.45
1512,2285.75
1513,1761.06
1514,1450.71
1515,1292.89
1516,1864.49
1517,2162.63
1518,2483.51
1519,2309.94
1520,2463.62
1521,2247.87
1522,2522.48
1523,2426.83
1524,2551.72
1525,2640.75
1526,2760.09
1527,2442.28
1528,2428.03
1529,2711.44
1530,2759.25
1531,3023.64
1532,3151.23
1533,3088.05
1534,2788.11
1535,2736.95
1536,2950.75
1537,2967.09
1538,2956.36
1539,2947.63
1540,2948.68
1541,2939.67
1542,2917.98
1543,2873.38
1544,2807.63
1545,2796.19
1546,2875.42
1547,2880.6
1548,2884.13
1549,2920.54
1550,2937.04
1551,2932
1552,2812.2
1553,2949.1
1554,2941.59
1555,2694.16
1556,2454.85
1557,2278.27
1558,2384.22
1559,2341.68
1600,2141.06
1601,2059.62
1602,1969.12
1603,1843.27
1604,1976.5
1605,2109.3
1606,2113.48
1607,2104.56
1608,2099.64
1609,1859.11
1610,1537.42
1611,1683.69
1612,1938.91
1613,1982.82
1614,1922.12
1615,1941.02
1616,2249.25
1617,2587.64
1618,2265.99
1619,1996.05
1620,1758.82
1621,1615.5
1622,1769.53
1623,2022.73
1624,1965.12
1625,2138.89
1626,2264.78
1627,2126.47
1628,2287.89
1629,2376.5
1630,2414.28
1631,2370.52
1632,2417.38
1633,2321.34
1634,2404.5
1635,2296.92
1636,2307.41
1637,2275.62
1638,2224.22
1639,2118.73
1640,2138.25
1641,2133.28
1642,2086.5
1643,1954.76
1644,1939.03
1645,1881.59
1646,1876.68
1647,1823.06
1648,1795.69
1649,1778.99
1650,1758.53
1651,1737.55
1652,1709.19
1653,1696.61
1654,1715.98
1655,1759.42
1656,1796.4
1657,1773.08
1658,1834.05
1659,1836.57
1700,1820.3
1701,1799.81
1702,1808.23
1703,1783.4
1704,1723.62
1705,1658.42
1706,1610.09
1707,1583.62
1708,1582.05
1709,1467.36
1710,1490.3
1711,1415.14
1712,1334.07
1713,1367.22
1714,1346.1
1715,1320.48
1716,1302.36
1717,1316.18
1718,1335.41
1719,1281.91
1720,1280.02
1721,1242.75
1722,1221.29
1723,1192.55
1724,1167.97
1725,1146.42
1726,1116.25
1727,1112.77
1728,1094.64
1729,1046.79
1730,974.13
1731,920.27
1732,911.34
1733,895.07
1734,870.3
1735,828.43
1736,798.75
1737,772.19
1738,748.48
1739,722.52
1740,696.38
1741,678.36
1742,657.89
1743,643.61
1744,630.57
1745,615.28
1746,606.88
1747,611.15
1748,618.67
1749,625.49
1750,612.31
1751,589.91
1752,572.89
1753,562.36
1754,542.91
1755,521.96
1756,506.06
1757,499.6
1758,486.28
1759,476.3
1800,462.3
1801,446.2
1802,426.81
1803,411.27
1804,398.18
1805,391.28
1806,378.83
1807,365.06
1808,349.27
1809,332.62
1810,316.55
1811,298.51
1812,280.83
1813,264.88
1814,247.55
1815,232.23
1816,218.7
1817,208.32
1818,201.88
1819,194.27
1820,184.54
1821,172.53
1822,161.89
1823,153.76
1824,142.69
1825,130.88
1826,119.08
1827,110.81
1828,102.84
1829,92.65
1830,84.2
1831,75.55
1832,66.81
1833,59.25
1834,51.13
1835,42.29
1836,37.5
1837,34.76
1838,25.67
1839,17.78
1840,13.96
1841,7.24
1842,5.04
1843,3.49
1844,0.64
1845,0.58
1846,0.36
1847,0.24
1848,0.13
1849,0.14
1850,0.11
1851,0.1
1852,0.08
1853,0.11
1854,0.11
1855,0.11
1856,0.09
1857,0.1
1858,0.1
1859,0.08
1900,0.09
1300,2868.83
1301,3172.07
1302,3421.29
1303,3603.35
1304,3779.29
1305,3950.53
1306,4127.73
1307,4242.8
1308,4224.92
1309,4172.69
1310,4190.71
1311,4225.14
1312,4205.17
1313,4204.92
1314,4186.91
1315,4150.66
1316,4142.58
1317,4141.76
1318,4147.41
1319,4131.84
1320,4137.4
1321,4084.29
1322,4100.34
1323,4092.6
1324,4132.22
1325,4128.07
1326,4123.27
1327,4100.87
1328,4031.12
1329,4073.87
1330,3869.81
1331,3686.94
1332,3833.57
1333,4015.12
1334,4044.38
1335,4045.04
1336,4037.2
1337,4022.26
1338,4018.66
1339,4012.24
1340,3969.07
1341,3965.28
1342,3970.68
1343,3957.65
1344,3971.86
1345,3975.63
1346,3958.74
1347,3935.92
1348,3877.41
1349,3909.8
1350,3913.23
1351,3898.14
1352,3874.35
1353,3881.64
1354,3878.87
1355,3877.6
1356,3873.09
1357,3840.94
1358,3864.43
1359,3848.57
1400,3819.62
1401,3823.79
1402,3825
1403,3813.63
1404,3814.74
1405,3809.8
1406,3797.45
1407,3779.46
1408,3781.17
1409,3789.11
1410,3771.38
1411,3566.43
1412,3759.95
1413,3765.31
1414,3764.8
1415,3780.45
1416,3600.54
1417,3554.21
1418,3683.26
1419,3754.58
1420,3741.84
1421,3735.81
1422,3712.08
1423,3689.24
1424,3678.12
1425,3666.91
1426,3614.9
1427,3586.5
1428,3217.07
1429,3357.5
1430,3515.55
1431,3563.99
1432,3583.23
1433,3579.98
1434,3611.27
1435,3487.6
1436,3571.08
1437,3551.99
1438,3609.14
1439,3423.54
1440,2828.87
1441,2456.48
1442,2106.91
1443,1909.64
1444,1938
1445,2489.25
1446,3083.06
1447,3314.9
1448,3411.89
1449,3487.95
1450,3522.3
1451,3518.98
1452,3495.02
1453,3472.1
1454,3275.13
1455,3268.45
1456,3250.2
1457,3423.13
1458,3459.64
1459,2917.08
1500,3020.01
1501,3063.04
1502,3253.64
1503,3386.68
1504,3451.36
1505,3405.98
1506,3417.15
1507,3411.35
1508,3385.03
1509,3377.62
1510,3311.62
1511,2601.37
1512,2440.35
1513,2784.44
1514,3026.44
1515,2920.84
1516,3148.86
1517,3162.35
1518,3296.54
1519,3280.17
1520,3265.82
1521,3086.1
1522,3124.88
1523,3251.53
1524,3253.58
1525,2928.77
1526,2279.41
1527,2282.1
1528,2216.86
1529,2177.03
1530,1989.74
1531,1699.34
1532,1626.67
1533,1634.94
1534,1821.68
1535,2116.3
1536,1864.21
1537,1801.67
1538,1941.5
1539,2038.54
1540,1717.91
1541,1945.02
1542,2278.54
1543,2607
1544,2710.94
1545,2898.99
1546,2534.19
1547,2206.25
1548,2232.43
1549,2367.78
1550,2201.11
1551,2197.79
1552,2277.61
1553,2318.89
1554,2559.95
1555,2639.83
1556,2496.97
1557,2713.45
1558,2565.76
1559,2666.39
1600,2440.25
1601,2596.75
1602,2449.15
1603,2286.28
1604,2473.41
1605,2702.61
1606,2704.51
1607,2634.51
1608,2672.04
1609,2665.99
1610,2698
1611,2666.49
1612,2667.63
1613,2670.02
1614,2672.36
1615,2641.62
1616,2669.14
1617,2296.81
1618,2303.9
1619,2360.9
1620,2554.78
1621,2543.17
1622,2474.2
1623,2509.36
1624,2401.51
1625,2274.93
1626,2310.8
1627,2332.48
1628,2333.21
1629,2335.69
1630,2132.36
1631,2029.61
1632,1913.27
1633,1713.12
1634,1958
1635,2104.54
1636,2240.42
1637,2184.3
1638,2043.09
1639,2012.81
1640,2108.08
1641,1716.28
1642,1913.45
1643,2041.71
1644,1917.81
1645,1923.76
1646,2013.18
1647,2113.06
1648,2076.48
1649,2088.18
1650,2044.17
1651,2091.79
1652,2016.26
1653,1889.69
1654,2045.45
1655,1980.31
1656,1909.46
1657,1877.29
1658,1824.69
1659,1794.51
1700,1212.51
1701,1241.98
1702,1230.05
1703,1103.08
1704,805.33
1705,654.99
1706,549.3
1707,552.92
1708,549.63
1709,566.54
1710,715.12
1711,1143.55
1712,1381.72
1713,1622.76
1714,1526.86
1715,1463.87
1716,1519.56
1717,1480.19
1718,1345.35
1719,1258.27
1720,1241.95
1721,1198.71
1722,1168.4
1723,1139.6
1724,1109.73
1725,1086.06
1726,1057.83
1727,1042.82
1728,1046.68
1729,1050.9
1730,1079.94
1731,1036.29
1732,962.28
1733,1057.85
1734,1060.4
1735,1020.49
1736,976
1737,916.55
1738,880.58
1739,891.67
1740,882.79
1741,849.77
1742,818.7
1743,773.5
1744,742.06
1745,705.81
1746,688.47
1747,650.18
1748,540.28
1749,432.57
1750,507.58
1751,565.66
1752,560.04
1753,537.53
1754,522.57
1755,502.16
1756,484.86
1757,439.6
1758,425.85
1759,435.02
1800,425.76
1801,411.51
1802,395.54
1803,382.52
1804,371.29
1805,361.22
1806,352.29
1807,341.96
1808,333.01
1809,317.09
1810,316.72
1811,303.93
1812,289.22
1813,271.42
1814,256
1815,241.6
1816,227.97
1817,217.48
1818,207.86
1819,198.48
1820,190.5
1821,182.65
1822,175.06
1823,168.39
1824,161.2
1825,151.77
1826,138.79
1827,127.03
1828,115.25
1829,103.47
1830,92.98
1831,85.54
1832,76.19
1833,63.1
1834,49.58
1835,37.62
1836,25.63
1837,18.53
1838,12.76
1839,8.77
1840,5.98
1841,3.91
1842,1.02
1843,0.34
1844,0.28
1845,0.09
1846,0.09
1847,0.09
1848,0.1
1849,0.1
1850,0.11
1851,0.11
1852,0.11
1853,0.1
1854,0.1
1855,0.1
1856,0.1
1857,0.1
1858,0.1
1859,0.09
1900,0.09
1300,3984.51
1301,3806.13
1302,3917.61
1303,4051.73
1304,4052.36
1305,4044.27
1306,4036.4
1307,4029.13
1308,4026.17
1309,4010.25
1310,3993.17
1311,3975.28
1312,4007.29
1313,3998.92
1314,3998.55
1315,3992.85
1316,3988.83
1317,3977.84
1318,3972.43
1319,3964.27
1320,3942.16
1321,3957.33
1322,3971.44
1323,3957.92
1324,3955.4
1325,3939.5
1326,3923.42
1327,3925.88
1328,3926.85
1329,3775.39
1330,3936.8
1331,3939.41
1332,3926.09
1333,4013.75
1334,4140.12
1335,4259.95
1336,4398.1
1337,4472.84
1338,4472.38
1339,4468.11
1340,4458.26
1341,4447.99
1342,4443.33
1343,4430.45
1344,4423.39
1345,4420.16
1346,4413.64
1347,4412.15
1348,4407.22
1349,4406.53
1350,4401.11
1351,4393.96
1352,4387.86
1353,4375.69
1354,4371.31
1355,4357.18
1356,4360.98
1357,4318.71
1358,4327.87
1359,4311.8
1400,4296.34
1401,4257.78
1402,4271.7
1403,4262.53
1404,4258.62
1405,4263.08
1406,4262.94
1407,4266.15
1408,4224.17
1409,4250.27
1410,4213.92
1411,4201.91
1412,4208.15
1413,4203.05
1414,4183.27
1415,4180.7
1416,4185.67
1417,4195.68
1418,4191.22
1419,4193.06
1420,4174.57
1421,4139.26
1422,4109.11
1423,4082.98
1424,4090.09
1425,4086.03
1426,4083.25
1427,4067.73
1428,4054.37
1429,4036.23
1430,4031.52
1431,4029.62
1432,4025.07
1433,4023.62
1434,4030.98
1435,4013.53
1436,4000.95
1437,3985.46
1438,3955.73
1439,3953.75
1440,3935.46
1441,3920.59
1442,3910.53
1443,3898.95
1444,3886.19
1445,3876.45
1446,3864.83
1447,3836.59
1448,3834.12
1449,3816.57
1450,3803.65
1451,3793.64
1452,3779.09
1453,3737.82
1454,3729.24
1455,3713.24
1456,3701.5
1457,3709.61
1458,3696.67
1459,3682.01
1500,3673.63
1501,3639.94
1502,3639.95
1503,3625.15
1504,3614.23
1505,3604.54
1506,3595.52
1507,3589.58
1508,3568.85
1509,3564.65
1510,3555.12
1511,3550.31
1512,3546.19
1513,3536.17
1514,3520.82
1515,3502.95
1516,3492.29
1517,3475.91
1518,3452.33
1519,3455.8
1520,3430.11
1521,3411.74
1522,3392.16
1523,3382.81
1524,3376.9
1525,3361.91
1526,3345.87
1527,3330.86
1528,3319.71
1529,3307.46
1530,3291.46
1531,3279.21
1532,3266.57
1533,3249.29
1534,3238.76
1535,3222.5
1536,3207.74
1537,3195.04
1538,3177.23
1539,3160.37
1540,3139.99
1541,3127.13
1542,3111.6
1543,3093.63
1544,3079.18
1545,3062.35
1546,3050.33
1547,3030.52
1548,3028.54
1549,3015.1
1550,2999.77
1551,2983.11
1552,2960.03
1553,2951.04
1554,2942.98
1555,2929.79
1556,2911.57
1557,2906.46
1558,2895.52
1559,2872.84
1600,2851.63
1601,2845.08
1602,2824.91
1603,2807.68
1604,2795.34
1605,2775.58
1606,2761.83
1607,2742.65
1608,2729.11
1609,2711.52
1610,2688.74
1611,2667.77
1612,2646.94
1613,2613.46
1614,2606.02
1615,2591.64
1616,2572.26
1617,2566.86
1618,2542.98
1619,2523.96
1620,2511.31
1621,2494
1622,2473.95
1623,2452.58
1624,2434.94
1625,2412.95
1626,2388.81
1627,2367.43
1628,2347.5
1629,2328.08
1630,2306.26
1631,2283.72
1632,2263.64
1633,2244.65
1634,2227.74
1635,2209.92
1636,2191.6
1637,2156.37
1638,2156.45
1639,2137.73
1640,2105.76
1641,2102.12
1642,2086.63
1643,2070.82
1644,2041.01
1645,2038.57
1646,2022.26
1647,1993.1
1648,1970.05
1649,1950.94
1650,1938.48
1651,1926.51
1652,1902.86
1653,1878.77
1654,1864.05
1655,1837.45
1656,1817.39
1657,1797.33
1658,1783.82
1659,1761.67
1700,1740.63
1701,1718.66
1702,1698.03
1703,1682.28
1704,1670.19
1705,1649.77
1706,1626.3
1707,1600.95
1708,1581.35
1709,1560.49
1710,1542.13
1711,1524.36
1712,1504.69
1713,1488.07
1714,1472.46
1715,1454.55
1716,1436.36
1717,1419.57
1718,1388.41
1719,1367.98
1720,1342.68
1721,1313.53
1722,1283.51
1723,1261.62
1724,1242.75
1725,1217.89
1726,1184.91
1727,1152.75
1728,1125.09
1729,1097.34
1730,1071.95
1731,1046.5
1732,1019.36
1733,996.34
1734,968.85
1735,946.67
1736,923.33
1737,899.68
1738,876.88
1739,856.54
1740,834.78
1741,816.04
1742,795.4
1743,775.93
1744,757.31
1745,737.2
1746,715.25
1747,694.12
1748,673.27
1749,650.3
1750,626.88
1751,599.72
1752,577.74
1753,555.53
1754,535.14
1755,515.8
1756,500.31
1757,484.36
1758,468.03
1759,451.8
1800,436.09
1801,421.23
1802,405.78
1803,391.26
1804,379.56
1805,369.06
1806,356.12
1807,342.74
1808,329.77
1809,315.8
1810,302.09
1811,290.01
1812,277.93
1813,265.48
1814,252.41
1815,240.41
1816,227.34
1817,215
1818,203.13
1819,193.18
1820,182.62
1821,172.13
1822,161.31
1823,151.29
1824,140.55
1825,128.57
1826,118.89
1827,102.88
1828,93.22
1829,89.88
1830,81.26
1831,72.35
1832,64.56
1833,56.46
1834,48.91
1835,42.03
1836,32.44
1837,22.8
1838,18.56
1839,14.24
1840,11.35
1841,6.94
1842,5.14
1843,4.18
1844,0.84
1845,0.65
1846,0.44
1847,0.41
1848,0.2
1849,0.15
1850,0.12
1851,0.11
1852,0.1
1853,0.09
1854,0.1
1855,0.1
1856,0.11
1857,0.11
1858,0.1
1859,0.11
1900,0.11
1300,4602.41
1301,4595.39
1302,4589.79
1303,4580.84
1304,4577.78
1305,4579.39
1306,4579.54
1307,4582.23
1308,4578.5
1309,4569.64
1310,4571.54
1311,4569.1
1312,4570.48
1313,4563.39
1314,4555.91
1315,4549.95
1316,4547.07
1317,4548.61
1318,4545.34
1319,4544.41
1320,4534.15
1321,4538.51
1322,4536.62
1323,4537.86
1324,4544.91
1325,4524.26
1326,4526.55
1327,4520.98
1328,4498.1
1329,4507.86
1330,4498.59
1331,4501.79
1332,4500.41
1333,4497.42
1334,4491.06
1335,4484.06
1336,4476.91
1337,4466.55
1338,4450.95
1339,4443.67
1340,4435.05
1341,4424.53
1342,4416.35
1343,4405.98
1344,4401.42
1345,4384.53
1346,4388.15
1347,4381.73
1348,4377.85
1349,4376.04
1350,4363.98
1351,4365.78
1352,4359.03
1353,4352.18
1354,4346.42
1355,4342.43
1356,4336.55
1357,4330.31
1358,4320.58
1359,4311.61
1400,4300.63
1401,4302.64
1402,4285.52
1403,4275.56
1404,4267.87
1405,4253.26
1406,4248.23
1407,4243.02
1408,4233.66
1409,4227.27
1410,4222.16
1411,4216.11
1412,4213.83
1413,4207.51
1414,4199.53
1415,4189.7
1416,4181.47
1417,4174.9
1418,4164.45
1419,4165.28
1420,4161.06
1421,4154.49
1422,4147.68
1423,4137.04
1424,4131.94
1425,4124.44
1426,4117.02
1427,4109.57
1428,4102.62
1429,4091.7
1430,4079.22
1431,4072.06
1432,4055.55
1433,4043.01
1434,4030.83
1435,4016.06
1436,4004.4
1437,3992.45
1438,3978.95
1439,3969.23
1440,3959.42
1441,3944.65
1442,3932.27
1443,3921.35
1444,3906.03
1445,3892.22
1446,3876.95
1447,3862.11
1448,3846.5
1449,3833.14
1450,3820.36
1451,3805.68
1452,3789.04
1453,3771.47
1454,3765.62
1455,3758.81
1456,3746.43
1457,3741.01
1458,3730.63
1459,3724.38
1500,3702.39
1501,3692.21
1502,3679.16
1503,3667.79
1504,3658.6
1505,3645.11
1506,3630.53
1507,3618.41
1508,3596.78
1509,3591.46
1510,3584.02
1511,3567.01
1512,3551.79
1513,3538.41
1514,3522.53
1515,3512.96
1516,3497.84
1517,3484.4
1518,3472.77
1519,3457.62
1520,3444.93
1521,3436.18
1522,3426.39
1523,3414.89
1524,3404.22
1525,3389.44
1526,3371.29
1527,3352.16
1528,3342.88
1529,3332.15
1530,3321.2
1531,3309.38
1532,3287.39
1533,3271.05
1534,3254.28
1535,3237
1536,3208.32
1537,3165.02
1538,3183.12
1539,3160.79
1540,3159.45
1541,3141.96
1542,3132.43
1543,3118
1544,3102.52
1545,3095.39
1546,2942.79
1547,3013.67
1548,3043.9
1549,3031.28
1550,3019.82
1551,2998.57
1552,2965.51
1553,2935.8
1554,2963.25
1555,2948.32
1556,2915.05
1557,2920.34
1558,2902.38
1559,2746.36
1600,2859.82
1601,2843.26
1602,2778.61
1603,2795.44
1604,2781.1
1605,2770.15
1606,2748.22
1607,2728.78
1608,2710.1
1609,2690.55
1610,2672.21
1611,2654.91
1612,2640.88
1613,2621.94
1614,2605.84
1615,2586.77
1616,2565.36
1617,2552.75
1618,2532.15
1619,2516.22
1620,2506.37
1621,2491.22
1622,2478.02
1623,2465.03
1624,2448.79
1625,2432.06
1626,2414.66
1627,2395.7
1628,2378.76
1629,2362.81
1630,2343.46
1631,2325.48
1632,2307.21
1633,2288.1
1634,2270.35
1635,2249.1
1636,2226.97
1637,2206.91
1638,2184.03
1639,2166.83
1640,2150.15
1641,2133.89
1642,2116.83
1643,2102
1644,2085.3
1645,2066.23
1646,2041.12
1647,2022.36
1648,2001.87
1649,1985.09
1650,1966.93
1651,1947.21
1652,1925.26
1653,1901.6
1654,1884.88
1655,1860.49
1656,1838.94
1657,1822.9
1658,1804.31
1659,1783.51
1700,1766.14
1701,1751
1702,1731.95
1703,1710.68
1704,1691.33
1705,1670.39
1706,1646.5
1707,1621.46
1708,1604.8
1709,1585.25
1710,1572.25
1711,1554.92
1712,1534.26
1713,1516.22
1714,1497.29
1715,1469.93
1716,1440.83
1717,1423.52
1718,1402.04
1719,1385.61
1720,1393.4
1721,1388.65
1722,1295.91
1723,1224.82
1724,1104.38
1725,1072.9
1726,1053.05
1727,1072.34
1728,1131.09
1729,1152.84
1730,1137.79
1731,1078.46
1732,976.66
1733,1031.66
1734,1004.67
1735,973.85
1736,907.22
1737,918.73
1738,856.35
1739,840.16
1740,847.74
1741,871.43
1742,798.17
1743,780.27
1744,812.44
1745,779.61
1746,713.25
1747,733.32
1748,745.36
1749,748.34
1750,731.53
1751,656.02
1752,628.12
1753,600.18
1754,550.46
1755,558.65
1756,538.53
1757,510.39
1758,498.06
1759,459.68
1800,458.12
1801,429.15
1802,408.63
1803,394.83
1804,382.27
1805,376.51
1806,369.76
1807,346.1
1808,339.28
1809,325.05
1810,312.35
1811,296.07
1812,282.65
1813,268.03
1814,249.58
1815,237.47
1816,226.99
1817,220.69
1818,207.31
1819,195.71
1820,186.81
1821,179.32
1822,168.51
1823,154.2
1824,141.62
1825,130.42
1826,119.2
1827,110.68
1828,99.56
1829,88.97
1830,79.15
1831,70.02
1832,62.26
1833,52.18
1834,40.85
1835,32.07
1836,31.68
1837,25.15
1838,18.44
1839,14.12
1840,12.12
1841,7.02
1842,5.36
1843,4.08
1844,0.73
1845,0.6
1846,0.23
1847,0.24
1848,0.13
1849,0.1
1850,0.11
1851,0.1
1852,0.09
1853,0.1
1854,0.1
1855,0.11
1856,0.1
1857,0.11
1858,0.11
1859,0.11
1900,0.11
1300,4470.72
1301,4465.88
1302,4469.97
1303,4475.75
1304,4472.96
1305,4471.38
1306,4470.19
1307,4472.44
1308,4474.41
1309,4466.65
1310,4463.49
1311,4453.16
1312,4442.01
1313,4436.18
1314,4428.81
1315,4432.38
1316,4424.79
1317,4421.34
1318,4414.55
1319,4403.22
1320,4378.69
1321,4376.71
1322,4383.1
1323,4381.78
1324,4379.64
1325,4382.03
1326,4390.83
1327,4380.32
1328,4371.14
1329,4360.33
1330,4366.48
1331,4366.11
1332,4357.67
1333,4360.02
1334,4355.24
1335,4353.32
1336,4336.22
1337,4334.8
1338,4323.18
1339,4310.99
1340,4304.83
1341,4305.91
1342,4294.82
1343,4290.98
1344,4280.44
1345,4272.26
1346,4264.39
1347,4261.27
1348,4253.9
1349,4245.04
1350,4241.1
1351,4234.26
1352,4218.66
1353,4226.23
1354,4213
1355,4211.19
1356,4201.51
1357,4193.9
1358,4199.89
1359,4187.62
1400,4170.03
1401,4165.79
1402,4161.93
1403,4151.36
1404,4137.94
1405,4125.03
1406,4121.71
1407,4118.28
1408,4108.76
1409,4100.17
1410,4093.21
1411,4083.05
1412,4076.78
1413,4065.73
1414,4056.13
1415,4043.86
1416,4037.03
1417,4031.79
1418,4028.28
1419,4005.21
1420,4007.12
1421,4012.22
1422,4000.02
1423,3989.53
1424,3979.12
1425,3971.92
1426,3959.2
1427,3946.41
1428,3924.18
1429,3921.38
1430,3912.66
1431,3898.74
1432,3891.27
1433,3892.04
1434,3882.56
1435,3874.67
1436,3860.59
1437,3852.73
1438,3850.48
1439,3833.29
1440,3827.72
1441,3820.27
1442,3811.47
1443,3808.34
1444,3802.03
1445,3791.9
1446,3785.66
1447,3776.34
1448,3766.49
1449,3756.42
1450,3743.19
1451,3722.92
1452,3718.57
1453,3703.14
1454,3685.86
1455,3679.5
1456,3670.75
1457,3661.79
1458,3656.04
1459,3646.16
1500,3631
1501,3620.58
1502,3607.84
1503,3594.05
1504,3582.91
1505,3563.06
1506,3549.36
1507,3529.55
1508,3504.61
1509,3469.39
1510,3479.74
1511,3486.58
1512,3485.99
1513,3471.68
1514,3451.53
1515,3432.14
1516,3422.92
1517,3411.34
1518,3394.66
1519,3366.93
1520,3344.77
1521,3338.17
1522,3349.58
1523,3345.17
1524,3325.74
1525,3316.35
1526,3295.43
1527,3271.14
1528,3252.92
1529,3243.63
1530,3234.65
1531,3225.22
1532,3213.29
1533,3201.38
1534,3199.07
1535,3177.32
1536,3167.06
1537,3151.23
1538,3143.16
1539,3145.19
1540,3149.59
1541,3154.57
1542,3152.62
1543,3151.15
1544,3146.97
1545,3147.13
1546,3145.94
1547,3142.44
1548,3145.08
1549,3140.78
1550,3123.77
1551,3100.96
1552,3080.24
1553,3103.24
1554,3099.02
1555,3088.99
1556,3063.26
1557,3071.14
1558,3077.93
1559,3012.97
1600,2815.97
1601,1647.78
1602,1652.04
1603,2215.92
1604,2598.02
1605,2383.92
1606,1884.9
1607,1722.72
1608,1861.65
1609,1634.28
1610,1773.91
1611,2094.78
1612,2340.52
1613,1431.63
1614,1427.27
1615,1433.62
1616,1400.1
1617,1372.24
1618,1348.35
1619,1331.77
1620,1324.42
1621,1322.89
1622,1320.12
1623,1298.02
1624,1285.34
1625,1266.76
1626,1317.24
1627,1242.48
1628,1237.57
1629,1280.83
1630,1383.81
1631,1406.8
1632,1190.08
1633,1160.23
1634,1136.67
1635,1149.72
1636,1452.32
1637,1465.81
1638,1369.31
1639,1918.44
1640,2169.1
1641,2185.63
1642,2159.59
1643,1885.37
1644,1083.75
1645,991.85
1646,1039.15
1647,900.57
1648,931.08
1649,1260.53
1650,1440.94
1651,1016.76
1652,876.6
1653,1134.43
1654,1250.99
1655,1520.46
1656,1872.87
1657,1851.92
1658,1582.02
1659,1360.01
1700,1251.26
1701,1341.87
1702,1636.28
1703,1625.59
1704,1592.6
1705,1616.8
1706,1612.86
1707,1592.82
1708,1570.2
1709,1539.8
1710,1512.37
1711,1493.09
1712,1470.82
1713,1446.03
1714,1423.84
1715,1397.56
1716,1368.81
1717,1347.04
1718,1323.55
1719,1304.05
1720,1278.61
1721,1253.6
1722,1229.13
1723,1207.45
1724,1183.25
1725,1158.72
1726,1135.07
1727,1106.66
1728,1078.35
1729,1053.62
1730,1033.76
1731,1014.7
1732,997.98
1733,976.11
1734,952.17
1735,927.97
1736,900.79
1737,879.02
1738,858.73
1739,837.27
1740,822.12
1741,805.72
1742,786.27
1743,765.52
1744,744.45
1745,718.57
1746,696.12
1747,675.12
1748,653.35
1749,628.06
1750,606.07
1751,585.12
1752,562.8
1753,541.9
1754,523.14
1755,503.16
1756,484.37
1757,465.39
1758,448.22
1759,431.02
1800,415.11
1801,400.5
1802,384.35
1803,368.37
1804,354.38
1805,341.94
1806,329.08
1807,314.33
1808,301.56
1809,289.06
1810,278.63
1811,268.15
1812,257.81
1813,247.08
1814,234.96
1815,223.39
1816,211.79
1817,201.31
1818,190.7
1819,181.82
1820,167.11
1821,161.97
1822,149.06
1823,139.06
1824,126.51
1825,118.58
1826,107.76
1827,97.13
1828,89.37
1829,69.29
1830,49.48
1831,43.77
1832,39.11
1833,35.29
1834,32.13
1835,20.21
1836,19.44
1837,15.84
1838,12.61
1839,7.32
1840,6.09
1841,4.72
1842,1.43
1843,0.88
1844,0.66
1845,0.39
1846,0.42
1847,0.29
1848,0.19
1849,0.14
1850,0.13
1851,0.09
1852,0.11
1853,0.1
1854,0.11
1855,0.09
1856,0.1
1857,0.08
1858,0.09
1859,0.09
1900,0.1
1300,1887.05
1301,1899.76
1302,1928.85
1303,1835.72
1304,1881.72
1305,1891.25
1306,1937.38
1307,1963.53
1308,1993.58
1309,2001.46
1310,1932.65
1311,1989.6
1312,2082.55
1313,2214.06
1314,2241.01
1315,2214.31
1316,2258.04
1317,2305.81
1318,2354.98
1319,2384.45
1320,2384.66
1321,2385.74
1322,2362.13
1323,2421.73
1324,2433.21
1325,2454.19
1326,2372.86
1327,2418.1
1328,2414.34
1329,2380.55
1330,2403.19
1331,2402.36
1332,2277.87
1333,2245.44
1334,2247.22
1335,2231.01
1336,2198.03
1337,2122.73
1338,2152.71
1339,2131.18
