Time,output
1108,4226.53
1109,4186.91
1110,4180.06
1111,4193.03
1112,4205.09
1113,4225.4
1114,4074.69
1115,3736.94
1116,3719.75
1117,3700.81
1118,3964.82
1119,4080.96
1120,4221.2
1121,4194.22
1122,4234.55
1123,4220.09
1124,4178.21
1125,4256.31
1126,4269.3
1127,3781.25
1128,3649.5
1129,3846.33
1130,4013.87
1131,4195.44
1132,4123.94
1133,4223.94
1134,4247.35
1135,4019.65
1136,3198.31
1137,3381.53
1138,3537.45
1139,3224.58
1140,3556.22
1141,3532.17
1142,3757.72
1143,4163.98
1144,4268.28
1145,4257.6
1146,4270.79
1147,4263.74
1148,4267.58
1149,4279.68
1150,4268.11
1151,4240.69
1152,4214.99
1153,4250.3
1154,4242.07
1155,4191.15
1156,4242.54
1157,4246.97
1158,4213.63
1159,4205.59
1200,4232.27
1201,4207.93
1202,4231.6
1203,4231.87
1204,4217.05
1205,4211.87
1206,4225.95
1207,4214.29
1208,4171.62
1209,4197.89
1210,4168.76
1211,4148.17
1212,4154.7
1213,4135.55
1214,4123.02
1215,4148.59
1216,4105.53
1217,4151.25
1218,4143.86
1219,4153.31
1220,4138.77
1221,4125.31
1222,4109.12
1223,4129.84
1224,4113.11
1225,4089.81
1226,4075.15
1227,4140.79
1228,4150.34
1229,4138.47
1230,4126.9
1231,4113.62
1232,4132.11
1233,4130.24
1234,3845.3
1235,3804.47
1236,4123.53
1237,4152.5
1238,4124.36
1239,4129.52
1240,4094.51
1241,4082.98
1242,4106.69
1243,4071.03
1244,4070.38
1245,4063.65
1246,4062.22
1247,4065.85
1248,4070.16
1249,4090.13
1250,4076.76
1251,4089.23
1252,4105.33
1253,4076.93
1254,4090.93
1255,4110.32
1256,4090.75
1257,4010.98
1258,4099.55
1259,4098.44
400,0
401,0
402,0
403,0
404,0
405,0
406,0
407,0
408,0
409,0
410,0
411,0
412,0
413,0
414,0
415,0
416,0
417,0
418,0
419,0
420,0
421,0
422,0
423,0
424,0
425,0
426,0
427,0
428,0
429,0
430,0
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,0
444,0
445,0
446,0
447,0
448,0
449,0
450,0
451,0
452,0
453,0
454,0
455,0
456,0
457,0
458,0
459,0
500,2.42
501,3.21
502,4.54
503,5.14
504,6.75
505,7.74
506,8.69
507,10.12
508,11.09
509,12.64
510,13.61
511,14.64
512,16.92
513,18.99
514,20.96
515,23.24
516,24.9
517,26.53
518,62.52
519,67.68
520,121.18
521,131.34
522,150.49
523,162.9
524,176.95
525,190.43
526,206.08
527,222.94
528,239.09
529,253.39
530,266.91
531,282.57
532,297.48
533,311.97
534,327.23
535,341.69
536,355.54
537,371.32
538,384.99
539,400.64
540,414.52
541,428.5
542,442.81
543,456.77
544,472.16
545,489.19
546,504.89
547,521.76
548,540.22
549,558.29
550,577.32
551,598.57
552,622.23
553,644.48
554,667.47
555,692.08
556,716.4
557,741.59
558,766.79
559,792.23
600,816.43
601,840.58
602,862.88
603,883.07
604,904.24
605,926.4
606,945.74
607,968.17
608,987.51
609,1006.02
610,1025.97
611,1047.47
612,1066.65
613,1088.73
614,1108.56
615,1131.17
616,1154.29
617,1175.72
618,1198.35
619,1223.58
620,1250.05
621,1273.59
622,1301.11
623,1327.23
624,1353.78
625,1379.47
626,1409.29
627,1436.12
628,1467.67
629,1493.46
630,1520.07
631,1542.96
632,1563.64
633,1584.34
634,1597.38
635,1616.73
636,1636.52
637,1657.82
638,1676.04
639,1703.46
640,1715.07
641,1735.64
642,1752.4
643,1772.65
644,1793.38
645,1821.84
646,1833.24
647,1852.54
648,1871.83
649,1892.17
650,1911.91
651,1933.24
652,1953.96
653,1972.57
654,1993.43
655,2012.66
656,2033.11
657,2052.86
658,2074.98
659,2094.83
700,2113.98
701,2134.55
702,2154.06
703,2171.05
704,2191.73
705,2211.45
706,2227.43
707,2249.35
708,2271.93
709,2285.11
710,2302.18
711,2321.46
712,2342.98
713,2362.62
714,2381.47
715,2399.1
716,2416.56
717,2436.03
718,2455.17
719,2473.5
720,2490.23
721,2506.56
722,2524.49
723,2540.14
724,2556.46
725,2575.03
726,2595.29
727,2614.14
728,2634.22
729,2653
730,2670.13
731,2685.54
732,2706.15
733,2717.76
734,2735.75
735,2750.53
736,2764.37
737,2785.54
738,2795.93
739,2811.13
740,2831.15
741,2846.15
742,2859.98
743,2878.26
744,2900.77
745,2921.58
746,2933.55
747,2950.62
748,2968.36
749,2978.77
750,2989.35
751,3012.85
752,3029.75
753,3043.76
754,3059.4
755,3074.46
756,3083.13
757,3108.57
758,3121.73
759,3132.98
800,3149.16
801,3166.21
802,3177.31
803,3189.65
804,3202.13
805,3212.14
806,3231.46
807,3247.37
808,3262.65
809,3277.98
810,3300.04
811,3311.79
812,3324.05
813,3333.18
814,3345.66
815,3366.2
816,3365.83
817,3376.92
818,3388.7
819,3403.86
820,3417.05
821,3432.06
822,3441.48
823,3449.69
824,3457.76
825,3480.22
826,3497.98
827,3507.61
828,3523.93
829,3541.15
830,3553.38
831,3567.61
832,3582.27
833,3589.35
834,3594.76
835,3599.08
836,3618.59
837,3631.51
838,3642.45
839,3653.07
840,3665.36
841,3678.09
842,3688.72
843,3697.02
844,3710.17
845,3721.25
846,3731.65
847,3737.29
848,3748.52
849,3764.4
850,3768.65
851,3790
852,3791.11
853,3799.85
854,3822.42
855,3828.75
856,3835.65
857,3848.2
858,3861.64
859,3875.96
900,3887.57
901,3896.73
902,3908.28
903,3910.68
904,3918.56
905,3924.55
906,3933.46
907,3942.23
908,3952.02
909,3962.81
910,3969.51
911,3975.32
912,3983.58
913,3994.73
914,4008.73
915,4024.24
916,4032.63
917,4041.12
918,4048.24
919,4059.04
920,4060.87
921,4074.66
922,4095.59
923,4095.77
924,4109.08
925,4115.88
926,4121.27
927,4129.02
928,4135.4
929,4143.43
930,4150.02
931,4155.03
932,4159.24
933,4179.16
934,4174.97
935,4180.33
936,4193.3
937,4204.53
938,4210.37
939,4218.32
940,4223.36
941,4241.44
942,4235.86
943,4243.89
944,4246.94
945,4252.07
946,4254.07
947,4256.01
948,4272.13
949,4275.61
950,4277.88
951,4290.24
952,4295.32
953,4301.2
954,4312.12
955,4319.76
956,4331.19
957,4343.4
958,4353.96
959,4359.84
1000,4368.65
1001,4378.31
1002,4376.83
1003,4388.38
1004,4375.56
1005,4399.24
1006,4402.32
1007,4404.14
1008,4404.9
1009,4409.2
1010,4413.99
1011,4415.18
1012,4416.94
1013,4424.4
1014,4430.21
1015,4438.93
1016,4446.08
1017,4444.19
1018,4462.12
1019,4468.93
1020,4474.39
1021,4485.06
1022,4493.02
1023,4495.35
1024,4494.45
1025,4503.47
1026,4502.38
1027,4505.54
1028,4510.57
1029,4519.95
1030,4519.96
1031,4522.5
1032,4527.81
1033,4532.59
1034,4534.84
1035,4530.43
1036,4541.25
1037,4545.94
1038,4545.24
1039,4552.66
1040,4571.93
1041,4567.08
1042,4575.85
1043,4583.84
1044,4588.22
1045,4586.29
1046,4591.78
1047,4594.04
1048,4590.11
1049,4596.06
1050,4595.12
1051,4589.28
1052,4588.25
1053,4598.26
1054,4601.84
1055,4609.98
1056,4609.38
1057,4613.73
1058,4616.93
1059,4623.17
1100,4630.08
1101,4634.8
1102,4639.95
1103,4644.96
1104,4658.93
1105,4654.16
1106,4658.61
1107,4659.91
1108,4665.34
1109,4661.05
1110,4659.5
1111,4660.14
1112,4676.26
1113,4682.73
1114,4688.21
1115,4691.81
1116,4696.89
1117,4697.28
1118,4698.25
1119,4696.75
1120,4695.63
1121,4694.01
1122,4692.97
1123,4688.63
1124,4688.14
1125,4690.15
1126,4694.94
1127,4702.61
1128,4708.3
1129,4709.95
1130,4709.02
1131,4707.3
1132,4705.6
1133,4706.09
1134,4706.88
1135,4707.96
1136,4713.06
1137,4722.53
1138,4725.79
1139,4729.01
1140,4731.05
1141,4738.9
1142,4743.06
1143,4744.93
1144,4743.75
1145,4742.86
1146,4742.5
1147,4745.97
1148,4735.57
1149,4737.63
1150,4735.96
1151,4739.23
1152,4740.38
1153,4741.81
1154,4743.06
1155,4743.21
1156,4741.15
1157,4739.35
1158,4734.97
1159,4728.96
1200,4732.38
1201,4735.45
1202,4737.54
1203,4730.03
1204,4739.39
1205,4740
1206,4752.37
1207,4738.31
1208,4729.39
1209,4731.47
1210,4736.62
1211,4736.69
1212,4725.98
1213,4736.33
1214,4740.58
1215,4732.49
1216,4744.17
1217,4734.69
1218,4732.11
1219,4728.51
1220,4719.81
1221,4719.38
1222,4713.47
1223,4710.12
1224,4713.89
1225,4712.89
1226,4720.01
1227,4707.65
1228,4700.7
1229,4698.98
1230,4696.11
1231,4694.18
1232,4691.71
1233,4691.67
1234,4691.25
1235,4687.37
1236,4687.2
1237,4686.86
1238,4684.52
1239,4685.07
1240,4682.31
1241,4680.37
1242,4661.61
1243,4668.66
1244,4660.63
1245,4658.17
1246,4652.4
1247,4651.82
1248,4647.51
1249,4645.26
1250,4639.69
1251,4638.98
1252,4642.67
1253,4639.11
1254,4645.14
1255,4636.23
1256,4622.75
1257,4625.86
1258,4621.72
1259,4611.19
400,0
401,0
402,0
403,0
404,0
405,0
406,0
407,0
408,0
409,0
410,0
411,0
412,0
413,0
414,0
415,0
416,0
417,0
418,0
419,0
420,0
421,0
422,0
423,0
424,0
425,0
426,0
427,0
428,0
429,0
430,0
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,0
444,0
445,0
446,0
447,0
448,0
449,0
450,0
451,0
452,0
453,0
454,0
455,0
456,0
457,0
458,0
459,0
500,1.25
501,2.22
502,3.26
503,4.37
504,5.11
505,6.65
506,8.13
507,9.06
508,10.83
509,12.3
510,13.12
511,14.75
512,16.47
513,18.34
514,19.72
515,21.39
516,23.34
517,25.25
518,26.72
519,28.45
520,52
521,65.94
522,116.51
523,126.62
524,145.83
525,157.77
526,170.59
527,184.38
528,196.75
529,211.49
530,223.97
531,236.8
532,243.62
533,264.23
534,278.09
535,291.72
536,303.7
537,314.84
538,328.47
539,342.39
540,354.49
541,366.28
542,380.52
543,395.16
544,408.81
545,425.2
546,441.97
547,457.88
548,473.95
549,489.94
550,509.37
551,528.22
552,548.11
553,566.8
554,588.75
555,610.63
556,634.05
557,654.06
558,676.29
559,700.69
600,718.33
601,737.35
602,758.04
603,775.28
604,795.18
605,814.08
606,834.37
607,857.06
608,875.35
609,893.89
610,915.9
611,936.28
612,955.18
613,971.45
614,991.13
615,1014.16
616,1036.42
617,1060.47
618,1082.12
619,1107.14
620,1129.89
621,1153.62
622,1179.89
623,1201.94
624,1220.47
625,1246.34
626,1271.14
627,1297.45
628,1320.99
629,1348.24
630,1375.07
631,1395.5
632,1413.48
633,1434.41
634,1454.63
635,1477.75
636,1499.24
637,1517.16
638,1537.1
639,1556.41
640,1575.63
641,1594.27
642,1616.29
643,1635.12
644,1655.61
645,1675.04
646,1696.6
647,1714.62
648,1737.82
649,1750.93
650,1770.32
651,1793.26
652,1814.82
653,1836.34
654,1857.63
655,1876.26
656,1882.78
657,1900.41
658,1914.8
659,1930.8
700,1955.7
701,1974.65
702,1992.02
703,2025.33
704,2032.14
705,2047.8
706,2070.11
707,2092.45
708,2109.53
709,2131.52
710,2151.49
711,2173.08
712,2192.62
713,2203.18
714,2196.11
715,2235.51
716,2252.28
717,2273.89
718,2280.04
719,2280.71
720,2242.93
721,2306.1
722,2331.22
723,2385.91
724,2365.24
725,2425.53
726,2443.26
727,2456.51
728,2465.44
729,2491.66
730,2506.28
731,2509.63
732,2561.74
733,2581.13
734,2449.96
735,2348.31
736,2239.01
737,2143.69
738,2118.47
739,2103.13
740,2075.16
741,2078.47
742,1895.24
743,2106.81
744,2426.08
745,2522.34
746,2648.99
747,2757.95
748,2874.81
749,2886.48
750,2655.17
751,2810.68
752,2879.88
753,2941.14
754,2987.69
755,3006.06
756,2967.73
757,2885.71
758,2825.02
759,2757.33
800,2772.29
801,3046.24
802,3074.48
803,3082.06
804,3097.06
805,3043.23
806,3061.47
807,3085.13
808,3121.28
809,3197.33
810,3189.36
811,3220.98
812,3224.18
813,3277.97
814,3323.41
815,3145.59
816,3307.05
817,3285.01
818,3295.61
819,3291.31
820,3167.64
821,3290.82
822,3291.07
823,3236.39
824,3333.85
825,3345.1
826,3362.87
827,3354.97
828,3413.18
829,3457.36
830,3486.33
831,3497.09
832,3507.06
833,3518.95
834,3537.53
835,3551.63
836,3531.3
837,3551.95
838,3499.44
839,3399.13
840,3505.39
841,3454.9
842,3452.63
843,3537.3
844,3556.55
845,3550.72
846,3635.06
847,3644.76
848,3661.96
849,3648.68
850,3445.57
851,3634.86
852,3637.67
853,3707.89
854,3712.18
855,3655.22
856,3590.17
857,3671.5
858,3681.88
859,3715.43
900,3644.31
901,3715.25
902,3765.9
903,3685.58
904,3612.58
905,3762.65
906,3788.33
907,3807.68
908,3813.56
909,3827.42
910,3840.86
911,3851.15
912,3863.45
913,3872.47
914,3896.8
915,3921.8
916,3885.43
917,3918.92
918,3924.5
919,3947.24
920,3948.91
921,3961.12
922,3959.21
923,3967.39
924,3984.69
925,3944.92
926,3959.75
927,4007.32
928,4010.84
929,4045.86
930,4036.35
931,4027.67
932,4046.65
933,4051.52
934,4064.41
935,4075.47
936,4087.63
937,4090.57
938,4106.82
939,4118.36
940,4127.15
941,4133.78
942,4141.56
943,4113.44
944,4132.1
945,4145.97
946,4142.09
947,4144.36
948,4161.65
949,4094.46
950,4184
951,4180.48
952,4184.58
953,4198.03
954,4164.94
955,4034.38
956,4187.44
957,4188.96
958,4231.55
959,4252.91
1000,4217.91
1001,4237.09
1002,4261.36
1003,4272.73
1004,4246.58
1005,4261.65
1006,4287.5
1007,4290.22
1008,4295.16
1009,4309.75
1010,4305.52
1011,4305.89
1012,4291.18
1013,4283.64
1014,4301.54
1015,4318.61
1016,4322.69
1017,4310.57
1018,4330.21
1019,4342.39
1020,4331.83
1021,4340.05
1022,4336.87
1023,4347.24
1024,4366.59
1025,4344.28
1026,4355.3
1027,4362.67
1028,4358.61
1029,4393.71
1030,4373.12
1031,4368.83
1032,4371.45
1033,4371.97
1034,4387.71
1035,4415.28
1036,4410.25
1037,4414.27
1038,4425.14
1039,4431.09
1040,4435.16
1041,4435.02
1042,4438.73
1043,4440.79
1044,4445.27
1045,4447.37
1046,4441.89
1047,4444.57
1048,4466.93
1049,4472.42
1050,4475.25
1051,4486.11
1052,4495.67
1053,4495.24
1054,4488.52
1055,4491.31
1056,4492.48
1057,4495.34
1058,4488.05
1059,4504.38
1100,4502.96
1101,4511.57
1102,4516.04
1103,4523.02
1104,4528.22
1105,4522.26
1106,4535.83
1107,4540.96
1108,4540.39
1109,4539.99
1110,4549
1111,4553.16
1112,4560.14
1113,4563.79
1114,4567.62
1115,4568.69
1116,4570.14
1117,4572.73
1118,4572.78
1119,4575.16
1120,4553.25
1121,4566.54
1122,4575.49
1123,4546.82
1124,4584.24
1125,4585.78
1126,4546.83
1127,4562.79
1128,4570.45
1129,4569.89
1130,4569.16
1131,4568.82
1132,4572.03
1133,4575.71
1134,4579.11
1135,4578.13
1136,4577.82
1137,4533.03
1138,4509.17
1139,4515.76
1140,4549.17
1141,4541.45
1142,4608.54
1143,4589.25
1144,4607.9
1145,4606.42
1146,4608.07
1147,4599.83
1148,4606.04
1149,4601.3
1150,4594.06
1151,4598.05
1152,4605.03
1153,4604.6
1154,4603.54
1155,4607.64
1156,4609.7
1157,4609.23
1158,4612.09
1159,4612.51
1200,4615.64
1201,4617.62
1202,4620.38
1203,4621.24
1204,4625.57
1205,4622.89
1206,4623.85
1207,4624.81
1208,4622.47
1209,4621.5
1210,4623.36
1211,4623.5
1212,4621.35
1213,4617.93
1214,4614.56
1215,4615.61
1216,4610.29
1217,4607.11
1218,4605.11
1219,4605.8
1220,4597.7
1221,4592.37
1222,4589.2
1223,4585.79
1224,4578.39
1225,4576.71
1226,4574.07
1227,4571.83
1228,4570.5
1229,4569.58
1230,4570.14
1231,4565.51
1232,4567.32
1233,4565.49
1234,4563.46
1235,4555.67
1236,4554.43
1237,4553.94
1238,4549.55
1239,4542.63
1240,4541.94
1241,4552.95
1242,4544.81
1243,4545.53
1244,4542.05
1245,4536.95
1246,4530.46
1247,4520.29
1248,4510.15
1249,4505.55
1250,4496.49
1251,4491.14
1252,4497.63
1253,4485.41
1254,4480.65
1255,4479.38
1256,4477.03
1257,4473.49
1258,4468.33
1259,4467.17
400,0
401,0
402,0
403,0
404,0
405,0
406,0
407,0
408,0
409,0
410,0
411,0
412,0
413,0
414,0
415,0
416,0
417,0
418,0
419,0
420,0
421,0
422,0
423,0
424,0
425,0
426,0
427,0
428,0
429,0
430,0
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,0
444,0
445,0
446,0
447,0
448,0
449,0
450,0
451,0
452,0
453,0
454,0
455,0
456,0
457,0
458,0
459,0
500,11.76
501,12.59
502,13.95
503,15.11
504,16.32
505,34.05
506,47.11
507,51.43
508,71.15
509,77.32
510,91.46
511,99.07
512,107.49
513,114.7
514,123.05
515,131.38
516,139.39
517,147.88
518,156.69
519,165.51
520,173.2
521,182.79
522,193.99
523,204.77
524,214.23
525,223.99
526,234.77
527,244.5
528,256.04
529,268.25
530,279.27
531,290.22
532,301.5
533,313.81
534,326.81
535,338.52
536,352.67
537,365.02
538,378.51
539,391.35
540,405.75
541,420.58
542,434.68
543,447.66
544,460.86
545,475.79
546,490.03
547,506.22
548,522.33
549,537.97
550,553.23
551,568.88
552,583.59
553,598.81
554,614.18
555,630.23
556,647.98
557,662.9
558,678.25
559,696.62
600,714.69
601,730.12
602,743.7
603,764.63
604,781.22
605,796.56
606,811.92
607,827.54
608,844.82
609,860.02
610,875.03
611,888.48
612,904.63
613,922.92
614,939.02
615,955.86
616,973.91
617,989.14
618,1007.74
619,1022.87
620,1039.79
621,1058.72
622,1074.9
623,1092.88
624,1107.71
625,1125.23
626,1142.83
627,1160.93
628,1177.26
629,1196.27
630,1214.03
631,1233.68
632,1252.58
633,1276.2
634,1292.6
635,1310.91
636,1329.15
637,1349.83
638,1367.39
639,1386.12
640,1405.49
641,1425.27
642,1443.02
643,1459.08
644,1478.66
645,1492.01
646,1510.44
647,1523.64
648,1527.05
649,1538.35
650,1562.91
651,1580.76
652,1614.84
653,1643.69
654,1663.28
655,1682.6
656,1693.65
657,1674.38
658,1704.85
659,1744.9
700,1758.29
701,1779.69
702,1794.97
703,1815.27
704,1832.84
705,1850.92
706,1867.61
707,1881.72
708,1896.82
709,1907.61
710,1929.81
711,1950.19
712,1967.12
713,1986.91
714,1998.78
715,2012.04
716,2029.83
717,2051.05
718,2076.61
719,2099.38
720,2114.11
721,2138.39
722,2154.37
723,2166.43
724,2180.87
725,2198.55
726,2214.6
727,2230.65
728,2241.09
729,2251.24
730,2268.87
731,2288.04
732,2303.48
733,2327.84
734,2346.41
735,2360.72
736,2373.69
737,2392.06
738,2404.51
739,2416.16
740,2443.07
741,2446.01
742,2476.06
743,2498.28
744,2516.44
745,2533.95
746,2547.24
747,2564.06
748,2575.63
749,2583.41
750,2532.69
751,2447.92
752,2521.91
753,2585.34
754,2625.12
755,2650.53
756,2634.69
757,2651.75
758,2692.49
759,2722.12
800,2648.52
801,2628.47
802,2712.14
803,2734.8
804,2816.5
805,2848.61
806,2856.83
807,2869.66
808,2877.2
809,2878.7
810,2882.83
811,2774.08
812,2912.03
813,2926.46
814,2937.25
815,2948
816,2949.11
817,2952.11
818,2972.86
819,2979.27
820,3002.33
821,3024.36
822,3045.68
823,3053.12
824,3039.32
825,3025.5
826,3072.55
827,3091.97
828,3104.07
829,3121.89
830,3141.96
831,3173.08
832,3195.78
833,3205.83
834,3249.78
835,3252.52
836,3095.89
837,2830.1
838,3024.9
839,3224.27
840,3273.69
841,3154.05
842,2908.39
843,3197.8
844,3338.81
845,3346.08
846,3348.25
847,3174.17
848,3327.75
849,3343.57
850,3346.7
851,2945.52
852,3341.88
853,3281.73
854,3364.06
855,3360.96
856,3370.29
857,3382.74
858,3378.91
859,3397.34
900,3390.02
901,3379.03
902,3380.61
903,3398.64
904,3431.8
905,3391.95
906,3266.58
907,3367.52
908,3308.14
909,3240.78
910,3209.69
911,3605.39
912,3455.06
913,3261.74
914,3244.06
915,3512.97
916,3521.78
917,3550.74
918,3221.84
919,3212.68
920,3530.67
921,3498.34
922,3489.49
923,3603.1
924,3654.46
925,3691.97
926,3698.49
927,3689.96
928,3687.81
929,3685.57
930,3698.48
931,3709.3
932,3701.39
933,3708.71
934,3710.11
935,3727.42
936,3723.2
937,3728.9
938,3728.93
939,3738.7
940,3743.73
941,3702.13
942,3734.11
943,3744.67
944,3766.38
945,3696.99
946,3777.94
947,3774.71
948,3767.22
949,3772.11
950,3778.06
951,3808.38
952,3818.77
953,3829.94
954,3836.32
955,3846.62
956,3845.74
957,3852.58
958,3855.1
959,3874.65
1000,3872.44
1001,3872.53
1002,3878.59
1003,3893.33
1004,3906.06
1005,3903.45
1006,3896.7
1007,3910.35
1008,3916.29
1009,3918.6
1010,3932.86
1011,3942.13
1012,3951.27
1013,3952.11
1014,3960.83
1015,3967.85
1016,3989.4
1017,3999.7
1018,4003.92
1019,4003.85
1020,3996.6
1021,4006.57
1022,4006.91
1023,4017.46
1024,4027.24
1025,4033.13
1026,4036.36
1027,4050.75
1028,4049.81
1029,4046.12
1030,4017.71
1031,3996.19
1032,3980.19
1033,3923.98
1034,3976.26
1035,3927.55
1036,3845.84
1037,3894.68
1038,3884.02
1039,3862.76
1040,3902.23
1041,3822.44
1042,3808.08
1043,3921.44
1044,4110.7
1045,4063.59
1046,3977.08
1047,3997.93
1048,4068.29
1049,4086.92
1050,4036.51
1051,3966.03
1052,3964.47
1053,3961.69
1054,4094.36
1055,4045.41
1056,4064.13
1057,4003.74
1058,3921.39
1059,3886
1100,3640.63
1101,3638.49
1102,3417.11
1103,3278.53
1104,3062.96
1105,3670.63
1106,4121.37
1107,4170.73
1108,4091.4
1109,4057.2
1110,3805.82
1111,3530.37
1112,3900.66
1113,4117.64
1114,4062.03
1115,3782
1116,3740.96
1117,3606.06
1118,3740.33
1119,3671.59
1120,3507.08
1121,3433.26
1122,3578.5
1123,3591.37
1124,3673.16
1125,3808.82
1126,3112.27
1127,3109.59
1128,3489.74
1129,4019.3
1130,4047.34
1131,4025.64
1132,3883.04
1133,4032.46
1134,4097.95
1135,3899.45
1136,3782.27
1137,3852.53
1138,3828.49
1139,3934.29
1140,3892.27
1141,3978.22
1142,3811.17
1143,3724.56
1144,3034.8
1145,2637.88
1146,3086.77
1147,2853.83
1148,2896.98
1149,2829.99
1150,2643.73
1151,2819.49
1152,2898.38
1153,2871.06
1154,2966.65
1155,2681.65
1156,3000.18
1157,3100.77
1158,3280.95
1159,3358.03
1200,3662.29
1201,3916.77
1202,4012.24
1203,3806.13
1204,3111.18
1205,2659.5
1206,2301.44
1207,2149.28
1208,2741.7
1209,2703.22
1210,2751.91
1211,2681.49
1212,2536.19
1213,2903.11
1214,2717.2
1215,2102.56
1216,2096.42
1217,2345.37
1218,2087.09
1219,2019.02
1220,2141.97
1221,2116.2
1222,2193.11
1223,2444.13
1224,2133.48
1225,1912
1226,1957.13
1227,1905.8
1228,1977.22
1229,1938.97
1230,1929.21
1231,2008.86
1232,1890.19
1233,1864.24
1234,1863.26
1235,1721.04
1236,1856.84
1237,2067.77
1238,2019.99
1239,2280.14
1240,2547.21
1241,2543.77
1242,2465.57
1243,1956.38
1244,2031.63
1245,2023.12
1246,1928.22
1247,1852.28
1248,2166.95
1249,2474.09
1250,2256.34
1251,2566.35
1252,2481.82
1253,2456.45
1254,2549.26
1255,2555.98
1256,2461.82
1257,2327.63
1258,2185.2
1259,1971.11
400,0
401,0
402,0
403,0
404,0
405,0
406,0
407,0
408,0
409,0
410,0
411,0
412,0
413,0
414,0
415,0
416,0
417,0
418,0
419,0
420,0
421,0
422,0
423,0
424,0
425,0
426,0
427,0
428,0
429,0
430,0
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,0
444,0
445,0
446,0
447,0
448,0
449,0
450,0
451,0
452,0
453,0
454,0
455,0
456,0
457,0
458,0
459,0
500,0.16
501,0.15
502,0.25
503,0.17
504,0.21
505,0.21
506,0.18
507,0.18
508,0.27
509,0.24
510,0.18
511,0.27
512,0.29
513,0.29
514,0.37
515,0.39
516,0.75
517,1.71
518,2.42
519,3.29
520,5.29
521,7.03
522,8.8
523,10.38
524,11.36
525,12.52
526,13.66
527,15.27
528,16.21
529,16.59
530,17
531,17.5
532,21.52
533,21.67
534,22.12
535,22.78
536,25.18
537,19.83
538,27.23
539,28.89
540,21.96
541,31.98
542,32.02
543,30.57
544,35.92
545,38.72
546,42
547,46.07
548,42.28
549,48.8
550,58.9
551,59.33
552,62.13
553,68.96
554,70.38
555,72.46
556,75.6
557,79.08
558,81.87
559,90.4
600,99.85
601,101.2
602,122.55
603,127.36
604,149.44
605,168.68
606,182.13
607,196.17
608,213.41
609,225.6
610,235.81
611,242.06
612,254.95
613,266.24
614,277.29
615,286.84
616,295.9
617,303.78
618,310.17
619,319.04
620,336.15
621,347.09
622,356.42
623,363.64
624,367.73
625,378.4
626,379.92
627,375.91
628,383.53
629,386.58
630,392.81
631,398.38
632,410.46
633,420.87
634,435.5
635,453.12
636,472.48
637,490.21
638,507.73
639,536.21
640,551.87
641,571.34
642,569.58
643,551.75
644,520.5
645,442.23
646,343.56
647,263.99
648,215.91
649,192.92
650,183.69
651,181.9
652,187.55
653,196.37
654,204.7
655,217.75
656,244.02
657,285.71
658,336.71
659,389.36
700,437.97
701,468.51
702,483.59
703,498.82
704,534.6
705,578.46
706,610.54
707,636.58
708,658.96
709,684.38
710,713.22
711,743.31
712,775.84
713,808.23
714,872.76
715,904.47
716,933.41
717,926.79
718,921.03
719,922.34
720,1085.13
721,974.64
722,847.63
723,803.59
724,788.69
725,780.29
726,775.38
727,781.91
728,789.89
729,822.99
730,879.23
731,932.61
732,995.22
733,1182.54
734,1241.1
735,1312
736,1301.47
737,1252.77
738,1253.05
739,1293.06
740,1299.91
741,1336.28
742,1314.21
743,1224.29
744,1145.54
745,1105.13
746,1022.9
747,975.97
748,942.95
749,907.08
750,847.87
751,805.62
752,769.83
753,745.43
754,731.3
755,724.75
756,723.7
757,728.66
758,733.87
759,734.02
800,722.01
801,716.9
802,728.51
803,728.69
804,748.39
805,757.86
806,763.08
807,768.02
808,768.98
809,772.69
810,776.74
811,774.82
812,782.59
813,773.07
814,763.74
815,747.87
816,724.17
817,711.2
818,707.75
819,716.26
820,720.94
821,726.58
822,722.26
823,707.8
824,683.68
825,650.87
826,613.27
827,580.78
828,570.11
829,608.78
830,663.88
831,713.02
832,751.97
833,795.23
834,843.67
835,902.95
836,980.59
837,1059.27
838,1135.43
839,1197.24
840,1252.45
841,1251.83
842,1224.09
843,1189.85
844,1141.06
845,1101.7
846,1082.39
847,1063.43
848,1043.46
849,1036.4
850,1027.7
851,1010.72
852,990.31
853,976.57
854,966.02
855,955.32
856,945.07
857,932.27
858,925.21
859,925.24
900,943.32
901,952.49
902,971.47
903,990.56
904,1017.19
905,1031.92
906,1034.88
907,1032.34
908,1041.79
909,1071.42
910,1111.64
911,1147.02
912,1176.54
913,1202.25
914,1223.67
915,1242.97
916,1260.53
917,1270.76
918,1304.37
919,1355.96
920,1343.12
921,1299.44
922,1264.72
923,1233.1
924,1224.59
925,1231.1
926,1243.19
927,1269.58
928,1278.02
929,1273.91
930,1286.79
931,1322.23
932,1311.06
933,1302.94
934,1270.32
935,1249.17
936,1229.24
937,1221.96
938,1221.94
939,1225.52
940,1220.53
941,1212.08
942,1154
