,Time,Actual,predicted
4230,1322,3614.44,2740.857501820098
4231,1533,715.51,1612.7516784541276
4232,1507,3589.58,1751.759978963678
4233,1740,791.27,506.03174747424237
4234,1740,128.43,506.03174747424237
4235,1342,4207.45,2633.9280398896744
4236,1513,2696.14,1719.6811403845513
4237,1518,1252.62,1692.9487749019454
4238,1814,22.33,110.39273833167317
4239,1522,588.45,1671.56288251586
4240,1435,3325.81,2136.706041913204
4241,1446,3626.62,2077.8948378514706
4242,1300,2108.2,2858.479909943564
4243,1347,3036.7,2607.1956744070685
4244,1503,791.4,1773.1458713497632
4245,1711,128.63,661.0794672733555
4246,1359,2432.27,2543.0379972488136
4247,1521,146.79,1676.9093556123817
4248,1744,111.74,484.64585508815617
4249,1324,3727.25,2730.164555627056
4250,1653,1627.22,971.1749068715853
4251,1758,43.71,409.79523173685993
4252,1708,187.11,677.1188865629192
4253,1700,1580.16,719.8906713350898
4254,1626,664.65,1115.5296804776572
4255,1526,1882.48,1650.1769901297757
4256,1824,7.46,56.928007366461316
4257,1349,4202.02,2596.5027282140254
4258,1730,659.51,559.4964784394542
4259,1857,0.08,-119.505604818738
4260,1329,3963.23,2703.43219014445
4261,1627,1287.56,1110.1832073811365
4262,1840,0.09,-28.6155621778762
4263,1857,0.11,-119.505604818738
4264,1835,1.33,-1.883196695271181
4265,1732,283.34,548.8035322464111
4266,1450,516.96,2056.508945465386
4267,1719,98.09,618.3076825011867
4268,1649,35.53,992.5607992576697
4269,1458,354.16,2013.7371606932165
4270,1354,2956.44,2569.7703627314195
4271,1340,4033.9,2644.6209860827166
4272,1654,1606.39,965.8284337750647
4273,1344,4239.83,2623.2350936966322
4274,1816,26.05,99.69979213863189
4275,1312,98.94,2794.32223278531
4276,1340,3897.92,2644.6209860827166
4277,1606,536.4,1222.4591424080809
4278,1638,1685.75,1051.3720033194022
4279,1835,0.1,-1.883196695271181
4280,1754,39.23,431.1811241229443
4281,1511,1747.75,1730.3740865775935
4282,1341,3804.55,2639.274512986195
4283,1322,960.48,2740.857501820098
4284,1328,3422.38,2708.7786632409707
4285,1321,3818.07,2746.203974916619
4286,1803,158.45,169.2039423934075
4287,1707,27.3,682.4653596594417
4288,1345,4152.75,2617.8886206001107
4289,1619,1628.06,1152.9549921533053
4290,1526,958.31,1650.1769901297757
4291,1719,421.36,618.3076825011867
4292,1751,599.72,447.22054341250805
4293,1342,1048.81,2633.9280398896744
4294,1315,3851.24,2778.2828134957463
4295,1351,3682.27,2585.809782020983
4296,1808,158.07,142.47157691080065
4297,1616,485.92,1168.994411442869
4298,1632,1913.27,1083.4508418985297
4299,1749,330.36,457.91348960555115
4300,1631,583.92,1088.7973149950503
4301,1701,1371.37,714.5441982385673
4302,1753,327.65,436.52759721946677
4303,1345,4224.77,2617.8886206001107
4304,1546,2760.05,1543.247528199352
4305,1512,2782.12,1725.027613481072
4306,1804,37.58,163.85746929688503
4307,1548,2215.29,1532.554582006309
4308,1325,4437.57,2724.8180825305344
4309,1351,986.23,2585.809782020983
4310,1529,3307.14,1634.137570840212
4311,1451,1216.05,2051.1624723688647
4312,1350,4264.64,2591.1562551175048
4313,1521,1865.07,1676.9093556123817
4314,1305,1083.55,2831.747544460958
4315,1316,3389.82,2772.9363403992247
4316,1545,636.59,1548.5940012958727
4317,1527,827.98,1644.8305170332542
4318,1601,2261.99,1249.191507890686
4319,1437,2897.13,2126.013095720162
4320,1831,0.7,19.502695690813198
4321,1852,0.64,-92.77323933613116
4322,1730,1.73,559.4964784394542
4323,1621,545.28,1142.2620459602622
4324,1457,505.29,2019.083633789738
4325,1614,1768.59,1179.6873576359121
4326,1718,418.74,623.6541555977074
4327,1346,1029.42,2612.542147503589
4328,1331,1896.02,2692.739243951407
4329,1626,2219.22,1115.5296804776572
4330,1545,223.49,1548.5940012958727
4331,1746,713.25,473.9529088951149
4332,1445,892.75,2083.241310947992
4333,1355,3664.07,2564.423889634899
4334,1656,249.72,955.1354875820216
4335,1327,1812.61,2714.125136337492
4336,1840,0.14,-28.6155621778762
4337,1819,122.65,83.66037284906815
4338,1857,0.09,-119.505604818738
4339,1440,3489.44,2109.973676430598
4340,1539,643.02,1580.6728398750001
4341,1334,1058.53,2676.699824661844
4342,1602,2481.25,1243.8450347941653
4343,1802,22.36,174.55041548992813
4344,1351,1464.21,2585.809782020983
4345,1826,4.34,46.235061173420036
4346,1657,1575.19,949.789014485501
4347,1743,44.06,489.9923281846786
4348,1855,0.07,-108.8126586256949
4349,1536,1830.81,1596.7122591645639
4350,1334,1629.59,2676.699824661844
4351,1626,1142.78,1115.5296804776572
4352,1615,606.0,1174.3408845393897
4353,1646,332.9,1008.6002185472335
4354,1352,4028.34,2580.4633089244626
4355,1714,70.53,645.0400479837917
4356,1608,484.63,1211.7661962150378
4357,1853,0.16,-98.1197124326518
4358,1835,1.04,-1.883196695271181
4359,1523,390.69,1666.2164094193395
4360,1330,1837.06,2698.0857170479285
4361,1749,58.96,457.91348960555115
4362,1814,277.38,110.39273833167317
4363,1736,707.66,527.4176398603267
4364,1807,8.58,147.8180500073213
4365,1410,2859.67,2270.3678693262336
4366,1641,1965.93,1035.3325840298385
4367,1434,3513.04,2142.0525150097246
4368,1347,4266.06,2607.1956744070685
4369,1746,104.64,473.9529088951149
4370,1301,1170.04,2853.1334368470425
4371,1817,109.94,94.35331904210943
4372,1735,666.15,532.7641129568474
4373,1717,1136.03,629.0006286942298
4374,1746,24.08,473.9529088951149
4375,1311,4409.24,2799.6687058818306
4376,1418,574.85,2227.596084554064
4377,1307,691.68,2821.054598267916
4378,1857,0.12,-119.505604818738
4379,1511,3233.01,1730.3740865775935
4380,1335,1605.85,2671.3533515653226
4381,1502,793.63,1778.4923444462838
4382,1526,815.26,1650.1769901297757
4383,1716,62.84,634.3471017907505
4384,1851,0.08,-87.42676623961052
4385,1328,3538.81,2708.7786632409707
4386,1707,234.15,682.4653596594417
4387,1425,433.52,2190.170772878416
4388,1823,0.23,62.274480462983774
4389,1511,2785.68,1730.3740865775935
4390,1815,39.85,105.04626523515253
4391,1508,2680.78,1746.4135058671573
4392,1732,88.59,548.8035322464111
4393,1652,1516.4,976.521379968106
4394,1449,2748.16,2061.855418561907
4395,1333,2719.25,2682.0462977583647
4396,1625,1859.47,1120.8761535741778
4397,1721,105.77,607.6147363081436
4398,1602,667.53,1243.8450347941653
4399,1637,920.74,1056.7184764159247
4400,1759,9.47,404.4487586403393
4401,1508,3430.41,1746.4135058671573
4402,1413,3183.74,2254.32845003667
4403,1509,2807.73,1741.0670327706357
4404,1744,80.86,484.64585508815617
4405,1714,819.57,645.0400479837917
4406,1718,450.73,623.6541555977074
4407,1744,175.94,484.64585508815617
4408,1301,1083.84,2853.1334368470425
4409,1518,425.28,1692.9487749019454
4410,1425,3683.5,2190.170772878416
4411,1450,2792.15,2056.508945465386
4412,1819,9.28,83.66037284906815
4413,1727,771.02,575.535897729018
4414,1316,4048.36,2772.9363403992247
4415,1740,160.18,506.03174747424237
4416,1830,5.12,24.849168787335657
4417,1530,824.71,1628.7910977436914
4418,1347,1017.46,2607.1956744070685
4419,1426,3426.06,2184.8242997818943
4420,1655,123.73,960.4819606785422
4421,1618,2354.33,1158.301465249826
4422,1421,1223.76,2211.5566652645
4423,1625,2081.4,1120.8761535741778
4424,1526,2875.44,1650.1769901297757
4425,1843,3.99,-44.65498146743994
4426,1518,1473.92,1692.9487749019454
4427,1328,442.02,2708.7786632409707
4428,1608,380.66,1211.7661962150378
4429,1319,1227.13,2756.896921109662
4430,1430,3303.04,2163.43840739581
4431,1615,237.59,1174.3408845393897
4432,1651,1926.51,981.8678530646266
4433,1445,1332.75,2083.241310947992
4434,1406,4248.23,2291.753761712318
4435,1746,431.7,473.9529088951149
4436,1602,2531.2,1243.8450347941653
4437,1652,1124.45,976.521379968106
4438,1853,0.09,-98.1197124326518
4439,1813,37.28,115.73921142819563
4440,1355,3520.63,2564.423889634899
4441,1836,0.1,-7.229669791791821
4442,1444,1503.31,2088.587784044513
4443,1614,2315.38,1179.6873576359121
4444,1643,517.53,1024.6396378367972
4445,1443,1489.78,2093.9342571410343
4446,1446,3367.39,2077.8948378514706
4447,1334,3675.17,2676.699824661844
4448,1625,2319.23,1120.8761535741778
4449,1749,193.66,457.91348960555115
4450,1637,14.49,1056.7184764159247
4451,1552,2132.0,1511.1686896202245
4452,1715,894.07,639.6935748872711
4453,1402,3804.04,2313.1396540984033
4454,1718,702.7,623.6541555977074
4455,1739,1.94,511.378220570763
4456,1847,0.1,-66.04087385352614
4457,1752,183.83,441.8740703159874
4458,1528,51.76,1639.4840439367335
4459,1621,1579.05,1142.2620459602622
4460,1334,4082.89,2676.699824661844
4461,1739,99.8,511.378220570763
4462,1824,140.55,56.928007366461316
4463,1620,2145.88,1147.6085190567846
4464,1616,2565.36,1168.994411442869
4465,1630,465.87,1094.1437880915728
4466,1547,1422.9,1537.9010551028314
4467,1758,416.63,409.79523173685993
4468,1504,3460.61,1767.7993982532416
4469,1359,840.05,2543.0379972488136
4470,1858,0.15,-124.85207791525863
4471,1805,386.63,158.5109962003644
4472,1737,103.74,522.0711667638061
4473,1306,89.72,2826.4010713644366
4474,1816,7.74,99.69979213863189
4475,1710,1223.0,666.4259403698779
4476,1848,0.1,-71.38734695004678
4477,1327,3812.29,2714.125136337492
4478,1546,2534.19,1543.247528199352
4479,1844,0.73,-50.0014545639624
4480,1753,219.35,436.52759721946677
4481,1534,682.69,1607.405205357607
4482,1320,3837.69,2751.5504480131403
4483,1706,1210.66,687.8118327559623
4484,1632,375.4,1083.4508418985297
4485,1819,64.67,83.66037284906815
4486,1803,58.85,169.2039423934075
4487,1602,1229.62,1243.8450347941653
4488,1844,0.1,-50.0014545639624
4489,1603,1873.07,1238.4985616976446
4490,1642,1009.2,1029.9861109333178
4491,1743,622.71,489.9923281846786
4492,1337,1766.98,2660.6604053722804
4493,1302,544.62,2847.786963750522
4494,1654,1821.97,965.8284337750647
4495,1445,20.84,2083.241310947992
4496,1409,3996.86,2275.7143424227543
4497,1745,87.57,479.2993819916355
4498,1818,39.84,89.0068459455888
4499,1828,2.84,35.54211498037694
4500,1511,3486.58,1730.3740865775935
4501,1741,420.97,500.6852743777199
4502,1446,1324.39,2077.8948378514706
4503,1347,4225.84,2607.1956744070685
4504,1500,2532.68,1789.185290639327
4505,1549,165.6,1527.2081089097883
4506,1507,2973.66,1751.759978963678
4507,1516,2599.42,1703.6417210949876
4508,1838,0.13,-17.92261598483492
4509,1655,815.6,960.4819606785422
4510,1725,38.18,586.2288439220592
4511,1401,4192.9,2318.486127194924
4512,1344,964.4,2623.2350936966322
4513,1407,2839.47,2286.4072886157974
4514,1412,977.91,2259.6749231331914
4515,1351,3605.01,2585.809782020983
4516,1340,1047.06,2644.6209860827166
4517,1433,2194.2,2147.398988106246
4518,1715,361.4,639.6935748872711
4519,1555,1341.69,1495.1292703306608
4520,1625,265.1,1120.8761535741778
4521,1720,1056.29,612.9612094046661
4522,1828,94.61,35.54211498037694
4523,1348,2093.3,2601.849201310547
4524,1743,688.1,489.9923281846786
4525,1302,2164.21,2847.786963750522
4526,1833,3.82,8.809749497771918
4527,1323,3169.58,2735.5110287235766
4528,1834,0.15,3.463276401249459
4529,1637,11.77,1056.7184764159247
4530,1753,75.18,436.52759721946677
4531,1430,3736.17,2163.43840739581
4532,1616,881.48,1168.994411442869
4533,1508,2209.33,1746.4135058671573
4534,1551,1428.32,1516.5151627167452
4535,1659,1592.26,939.0960682924579
4536,1852,0.1,-92.77323933613116
4537,1546,28.95,1543.247528199352
4538,1612,177.83,1190.3803038289534
4539,1335,1062.32,2671.3533515653226
4540,1805,135.78,158.5109962003644
4541,1805,178.21,158.5109962003644
4542,1356,2462.48,2559.0774165383773
4543,1539,1869.13,1580.6728398750001
4544,1504,3295.81,1767.7993982532416
4545,1555,1361.07,1495.1292703306608
4546,1656,269.31,955.1354875820216
4547,1314,2862.5,2783.629286592268
4548,1644,1410.53,1019.2931647402766
4549,1740,308.77,506.03174747424237
4550,1343,1766.16,2628.581566793153
4551,1544,413.65,1553.9404743923951
4552,1600,891.71,1254.5379809872084
4553,1654,1468.06,965.8284337750647
4554,1520,779.92,1682.2558287089032
4555,1422,3550.06,2206.2101921679796
4556,1809,19.18,137.12510381428
4557,1440,362.69,2109.973676430598
4558,1451,3537.51,2051.1624723688647
4559,1340,1280.36,2644.6209860827166
4560,1821,39.46,72.96742665602505
4561,1526,2515.22,1650.1769901297757
4562,1429,2803.46,2168.7848804923306
4563,1757,133.27,415.1417048333824
4564,1553,2435.71,1505.822216523704
4565,1815,49.83,105.04626523515253
4566,1610,1157.54,1201.0732500219965
4567,1329,3087.53,2703.43219014445
4568,1613,569.02,1185.0338307324328
4569,1459,2379.73,2008.390687596695
4570,1342,1792.25,2633.9280398896744
4571,1346,3453.34,2612.542147503589
4572,1706,191.99,687.8118327559623
4573,1845,0.68,-55.34792766048304
4574,1412,4079.74,2259.6749231331914
4575,1508,2543.61,1746.4135058671573
4576,1751,49.14,447.22054341250805
4577,1304,4577.78,2837.0940175574797
4578,1753,214.2,436.52759721946677
4579,1637,830.43,1056.7184764159247
4580,1545,665.32,1548.5940012958727
4581,1554,1064.4,1500.4757434271833
4582,1836,16.17,-7.229669791791821
4583,1713,473.51,650.3865210803142
4584,1304,4572.37,2837.0940175574797
4585,1712,99.69,655.7329941768348
4586,1633,362.16,1078.104368802009
4587,1352,4149.88,2580.4633089244626
4588,1413,3853.73,2254.32845003667
4589,1736,626.06,527.4176398603267
4590,1328,2266.51,2708.7786632409707
4591,1449,2833.45,2061.855418561907
4592,1831,1.44,19.502695690813198
4593,1718,202.92,623.6541555977074
4594,1311,3859.69,2799.6687058818306
4595,1633,1964.4,1078.104368802009
4596,1521,2762.32,1676.9093556123817
4597,1804,112.17,163.85746929688503
4598,1516,3245.98,1703.6417210949876
4599,1513,684.72,1719.6811403845513
4600,1657,1433.59,949.789014485501
4601,1859,0.11,-130.19855101177927
4602,1524,2554.91,1660.869936322818
4603,1751,64.79,447.22054341250805
4604,1420,3959.73,2216.903138361022
4605,1853,0.18,-98.1197124326518
4606,1632,89.89,1083.4508418985297
4607,1538,2643.71,1586.0193129715208
4608,1505,346.65,1762.452925156721
4609,1759,221.51,404.4487586403393
4610,1319,3128.8,2756.896921109662
4611,1626,457.08,1115.5296804776572
4612,1821,3.79,72.96742665602505
4613,1433,3403.66,2147.398988106246
4614,1526,1684.61,1650.1769901297757
4615,1757,136.43,415.1417048333824
4616,1830,3.25,24.849168787335657
4617,1437,320.08,2126.013095720162
4618,1420,3616.86,2216.903138361022
4619,1538,783.77,1586.0193129715208
4620,1349,296.51,2596.5027282140254
4621,1858,0.24,-124.85207791525863
4622,1745,104.54,479.2993819916355
4623,1742,85.14,495.33880128119927
4624,1318,746.6,2762.2433942061825
4625,1444,3886.19,2088.587784044513
4626,1433,3582.69,2147.398988106246
4627,1301,210.12,2853.1334368470425
4628,1738,168.98,516.7246936672836
4629,1533,2648.4,1612.7516784541276
4630,1325,1055.75,2724.8180825305344
4631,1729,574.09,564.8429515359749
4632,1329,3696.44,2703.43219014445
4633,1448,987.34,2067.2018916584284
4634,1552,2696.77,1511.1686896202245
4635,1826,20.67,46.235061173420036
4636,1323,1046.62,2735.5110287235766
4637,1344,4055.17,2623.2350936966322
4638,1848,1.38,-71.38734695004678
4639,1821,32.5,72.96742665602505
4640,1601,2191.91,1249.191507890686
4641,1512,647.54,1725.027613481072
4642,1801,0.65,179.89688858644877
4643,1511,2844.32,1730.3740865775935
4644,1652,1577.5,976.521379968106
4645,1432,1435.62,2152.7454612027677
4646,1751,246.83,447.22054341250805
4647,1411,2197.21,2265.021396229712
4648,1716,1113.38,634.3471017907505
4649,1835,0.61,-1.883196695271181
4650,1540,686.02,1575.3263667784795
4651,1809,108.36,137.12510381428
4652,1604,1255.22,1233.152088601124
4653,1351,3579.09,2585.809782020983
4654,1728,770.57,570.1894246324955
4655,1423,2146.42,2200.863719071458
4656,1558,2536.28,1479.089851041097
4657,1818,59.12,89.0068459455888
4658,1643,1398.59,1024.6396378367972
4659,1442,3541.21,2099.280730237556
4660,1806,207.55,153.16452310384375
4661,1400,4177.35,2323.8326002914455
4662,1458,841.71,2013.7371606932165
4663,1848,0.08,-71.38734695004678
4664,1443,833.45,2093.9342571410343
4665,1553,1016.14,1505.822216523704
4666,1336,4076.32,2666.006878468801
4667,1757,58.52,415.1417048333824
4668,1512,3212.88,1725.027613481072
4669,1537,2783.24,1591.3657860680432
4670,1825,39.3,51.581534269940676
4671,1649,1359.03,992.5607992576697
4672,1856,0.09,-114.15913172221553
4673,1314,3654.16,2783.629286592268
4674,1828,5.21,35.54211498037694
4675,1331,2863.52,2692.739243951407
4676,1504,761.48,1767.7993982532416
4677,1610,2090.48,1201.0732500219965
4678,1856,0.11,-114.15913172221553
4679,1617,1745.21,1163.6479383463484
4680,1510,805.17,1735.720559674115
4681,1801,239.71,179.89688858644877
4682,1401,3393.6,2318.486127194924
4683,1758,425.85,409.79523173685993
4684,1713,1499.13,650.3865210803142
4685,1855,1.35,-108.8126586256949
4686,1550,2173.2,1521.8616358132676
4687,1812,1.21,121.08568452471627
4688,1836,0.74,-7.229669791791821
4689,1837,0.57,-12.57614288831428
4690,1629,1989.19,1099.4902611880934
4691,1641,1835.0,1035.3325840298385
4692,1706,4.52,687.8118327559623
4693,1755,55.17,425.83465102642367
4694,1616,1199.99,1168.994411442869
4695,1607,1647.52,1217.1126693115602
4696,1504,1586.26,1767.7993982532416
4697,1734,107.45,538.110586053368
4698,1336,4307.66,2666.006878468801
4699,1635,597.07,1067.411422608966
4700,1616,606.31,1168.994411442869
4701,1836,0.1,-7.229669791791821
4702,1526,724.07,1650.1769901297757
4703,1602,3016.79,1243.8450347941653
4704,1842,3.27,-39.3085083709193
4705,1726,127.78,580.8823708255386
4706,1900,0.14,-349.40394796914734
4707,1845,0.85,-55.34792766048304
4708,1439,3138.52,2115.3201495271187
4709,1731,1078.46,554.1500053429318
4710,1548,1499.17,1532.554582006309
4711,1803,196.33,169.2039423934075
4712,1543,1855.42,1559.2869474889158
4713,1821,27.8,72.96742665602505
4714,1806,72.01,153.16452310384375
4715,1634,1412.39,1072.7578957054884
4716,1854,0.08,-103.46618552917425
4717,1357,3984.05,2553.7309434418567
4718,1518,734.3,1692.9487749019454
4719,1317,1101.0,2767.589867302704
4720,1551,2716.3,1516.5151627167452
4721,1839,0.14,-23.26908908135556
4722,1651,170.99,981.8678530646266
4723,1610,962.02,1201.0732500219965
4724,1336,3682.07,2666.006878468801
4725,1556,2911.57,1489.7827972341402
4726,1642,2086.63,1029.9861109333178
4727,1639,1278.26,1046.0255302228816
4728,1546,2987.12,1543.247528199352
4729,1504,719.53,1767.7993982532416
4730,1303,1862.72,2842.4404906540003
4731,1520,540.92,1682.2558287089032
4732,1420,858.88,2216.903138361022
4733,1458,757.71,2013.7371606932165
4734,1750,523.0,452.5670165090305
4735,1428,3706.63,2174.131353588852
4736,1300,976.72,2858.479909943564
4737,1713,74.59,650.3865210803142
4738,1304,393.18,2837.0940175574797
4739,1452,3593.39,2045.815999272344
4740,1339,3650.55,2649.967459179238
4741,1742,26.98,495.33880128119927
4742,1547,157.62,1537.9010551028314
4743,1518,2634.36,1692.9487749019454
4744,1359,4006.32,2543.0379972488136
4745,1433,1551.18,2147.398988106246
4746,1849,0.17,-76.73382004656742
4747,1817,11.77,94.35331904210943
4748,1339,3679.51,2649.967459179238
4749,1840,0.68,-28.6155621778762
4750,1427,3308.72,2179.4778266853737
4751,1433,3807.83,2147.398988106246
4752,1428,477.84,2174.131353588852
4753,1900,0.16,-349.40394796914734
4754,1515,793.75,1708.9881941915091
4755,1527,3259.3,1644.8305170332542
4756,1819,65.63,83.66037284906815
4757,1434,3506.8,2142.0525150097246
4758,1702,248.84,709.1977251420467
4759,1808,83.07,142.47157691080065
4760,1520,2168.52,1682.2558287089032
4761,1520,3614.24,1682.2558287089032
4762,1528,705.96,1639.4840439367335
4763,1355,1222.18,2564.423889634899
4764,1351,3783.12,2585.809782020983
4765,1336,1019.58,2666.006878468801
4766,1313,1905.01,2788.9757596887885
4767,1849,0.08,-76.73382004656742
4768,1529,385.24,1634.137570840212
4769,1555,567.86,1495.1292703306608
4770,1828,29.66,35.54211498037694
4771,1455,2798.37,2029.7765799827803
4772,1736,457.15,527.4176398603267
4773,1406,3110.0,2291.753761712318
4774,1629,667.82,1099.4902611880934
4775,1738,193.06,516.7246936672836
4776,1740,167.37,506.03174747424237
4777,1525,3355.93,1655.5234632262973
4778,1512,3196.85,1725.027613481072
4779,1657,59.66,949.789014485501
4780,1327,4305.49,2714.125136337492
4781,1544,3047.28,1553.9404743923951
4782,1512,1886.18,1725.027613481072
4783,1857,0.14,-119.505604818738
4784,1352,4242.55,2580.4633089244626
4785,1455,874.62,2029.7765799827803
4786,1348,3557.46,2601.849201310547
4787,1448,2211.37,2067.2018916584284
4788,1309,263.31,2810.3616520748737
4789,1611,2394.14,1195.726776925474
4790,1722,270.5,602.268263211623
4791,1722,323.38,602.268263211623
4792,1653,939.81,971.1749068715853
4793,1608,1875.4,1211.7661962150378
4794,1359,3540.26,2543.0379972488136
4795,1800,405.74,185.24336168297123
4796,1631,1977.08,1088.7973149950503
4797,1726,1112.58,580.8823708255386
4798,1801,24.57,179.89688858644877
4799,1553,613.03,1505.822216523704
4800,1456,134.45,2024.4301068862587
4801,1331,1055.49,2692.739243951407
4802,1319,1135.27,2756.896921109662
4803,1809,289.06,137.12510381428
4804,1725,326.19,586.2288439220592
4805,1700,17.83,719.8906713350898
4806,1517,1980.73,1698.295247998466
4807,1538,460.67,1586.0193129715208
4808,1303,2909.7,2842.4404906540003
4809,1600,1160.64,1254.5379809872084
4810,1630,69.51,1094.1437880915728
4811,1306,3532.42,2826.4010713644366
4812,1311,3355.72,2799.6687058818306
4813,1622,362.85,1136.9155728637415
4814,1314,1117.34,2783.629286592268
4815,1531,86.31,1623.4446246471698
4816,1608,2151.35,1211.7661962150378
4817,1639,357.7,1046.0255302228816
4818,1630,83.1,1094.1437880915728
4819,1421,3926.52,2211.5566652645
4820,1633,660.49,1078.104368802009
4821,1624,2267.18,1126.2226266707003
4822,1530,2520.64,1628.7910977436914
4823,1355,4017.21,2564.423889634899
4824,1831,1.35,19.502695690813198
4825,1315,2658.13,2778.2828134957463
4826,1847,1.78,-66.04087385352614
4827,1751,202.95,447.22054341250805
4828,1854,0.1,-103.46618552917425
4829,1349,4245.04,2596.5027282140254
4830,1557,2120.12,1484.4363241376195
4831,1750,292.48,452.5670165090305
4832,1404,3318.34,2302.44670790536
4833,1817,39.22,94.35331904210943
4834,1435,918.71,2136.706041913204
4835,1452,665.78,2045.815999272344
4836,1545,649.29,1548.5940012958727
4837,1801,325.82,179.89688858644877
4838,1804,4.34,163.85746929688503
4839,1314,310.81,2783.629286592268
4840,1316,3947.13,2772.9363403992247
4841,1850,0.14,-82.08029314308806
4842,1653,300.06,971.1749068715853
4843,1829,57.23,30.195641883856297
4844,1342,4031.65,2633.9280398896744
4845,1712,525.24,655.7329941768348
4846,1809,118.71,137.12510381428
4847,1341,1610.98,2639.274512986195
4848,1504,813.41,1767.7993982532416
4849,1823,10.88,62.274480462983774
4850,1454,862.33,2035.123053079301
4851,1842,0.14,-39.3085083709193
4852,1431,4029.62,2158.0919342992884
4853,1555,535.86,1495.1292703306608
4854,1451,1199.68,2051.1624723688647
4855,1455,2914.83,2029.7765799827803
4856,1637,1086.14,1056.7184764159247
4857,1401,848.04,2318.486127194924
4858,1312,3080.6,2794.32223278531
4859,1657,396.84,949.789014485501
4860,1625,405.24,1120.8761535741778
4861,1544,665.26,1553.9404743923951
4862,1647,334.58,1003.2537454507128
4863,1725,579.74,586.2288439220592
4864,1854,0.12,-103.46618552917425
4865,1740,93.83,506.03174747424237
4866,1341,4424.53,2639.274512986195
4867,1456,3619.8,2024.4301068862587
4868,1337,4278.74,2660.6604053722804
4869,1749,627.44,457.91348960555115
4870,1407,975.78,2286.4072886157974
4871,1412,3172.37,2259.6749231331914
4872,1532,3206.99,1618.0981515506483
4873,1500,237.37,1789.185290639327
4874,1432,3541.19,2152.7454612027677
4875,1838,0.08,-17.92261598483492
4876,1305,4044.27,2831.747544460958
4877,1837,0.08,-12.57614288831428
4878,1434,3528.82,2142.0525150097246
4879,1603,2513.96,1238.4985616976446
4880,1831,0.97,19.502695690813198
4881,1756,0.74,420.48817792990303
4882,1444,291.81,2088.587784044513
4883,1603,2795.44,1238.4985616976446
4884,1704,18.4,698.5047789490036
4885,1447,3314.9,2072.54836475495
4886,1522,910.23,1671.56288251586
4887,1703,93.15,703.851252045526
4888,1707,214.77,682.4653596594417
4889,1616,531.27,1168.994411442869
4890,1436,3769.25,2131.3595688166824
4891,1822,39.78,67.62095355950441
4892,1301,4092.18,2853.1334368470425
4893,1440,3552.02,2109.973676430598
4894,1426,1242.15,2184.8242997818943
4895,1423,1799.4,2200.863719071458
4896,1347,498.25,2607.1956744070685
4897,1421,928.92,2211.5566652645
4898,1859,0.2,-130.19855101177927
4899,1510,1640.27,1735.720559674115
4900,1528,2373.01,1639.4840439367335
4901,1447,809.16,2072.54836475495
4902,1815,115.43,105.04626523515253
4903,1637,265.84,1056.7184764159247
4904,1438,3658.68,2120.6666226236403
4905,1705,1670.39,693.158305852483
4906,1559,2702.95,1473.7433779445764
4907,1520,330.22,1682.2558287089032
4908,1543,2822.48,1559.2869474889158
4909,1726,1116.25,580.8823708255386
4910,1455,579.31,2029.7765799827803
4911,1455,3346.34,2029.7765799827803
4912,1851,0.09,-87.42676623961052
4913,1449,868.5,2061.855418561907
4914,1505,461.27,1762.452925156721
4915,1353,221.54,2575.116835827941
4916,1817,9.46,94.35331904210943
4917,1618,2320.82,1158.301465249826
4918,1702,1308.45,709.1977251420467
4919,1445,2826.84,2083.241310947992
4920,1621,1380.55,1142.2620459602622
4921,1808,32.78,142.47157691080065
4922,1841,0.21,-33.96203527439866
4923,1739,1.07,511.378220570763
4924,1400,3771.81,2323.8326002914455
4925,1721,909.19,607.6147363081436
4926,1716,791.89,634.3471017907505
4927,1802,100.2,174.55041548992813
4928,1428,1016.42,2174.131353588852
4929,1732,498.06,548.8035322464111
4930,1446,3649.02,2077.8948378514706
4931,1840,0.1,-28.6155621778762
4932,1610,1958.13,1201.0732500219965
4933,1618,2204.73,1158.301465249826
4934,1700,250.85,719.8906713350898
4935,1842,4.01,-39.3085083709193
4936,1321,533.6,2746.203974916619
4937,1540,2865.42,1575.3263667784795
4938,1841,0.71,-33.96203527439866
4939,1709,1134.77,671.7724134663986
4940,1817,0.5,94.35331904210943
4941,1434,3610.86,2142.0525150097246
4942,1549,607.32,1527.2081089097883
4943,1730,902.81,559.4964784394542
4944,1438,877.39,2120.6666226236403
4945,1755,221.03,425.83465102642367
4946,1600,2542.38,1254.5379809872084
4947,1812,26.46,121.08568452471627
4948,1357,1007.85,2553.7309434418567
4949,1523,3107.24,1666.2164094193395
4950,1616,776.71,1168.994411442869
4951,1455,823.91,2029.7765799827803
4952,1646,383.41,1008.6002185472335
4953,1422,3791.55,2206.2101921679796
4954,1854,0.07,-103.46618552917425
4955,1318,2438.87,2762.2433942061825
4956,1327,2205.35,2714.125136337492
4957,1421,938.35,2211.5566652645
4958,1418,3103.14,2227.596084554064
4959,1402,1507.96,2313.1396540984033
4960,1717,970.79,629.0006286942298
4961,1718,299.93,623.6541555977074
4962,1725,47.3,586.2288439220592
4963,1647,210.69,1003.2537454507128
4964,1727,94.5,575.535897729018
4965,1607,2335.35,1217.1126693115602
4966,1447,3836.59,2072.54836475495
4967,1333,3740.35,2682.0462977583647
4968,1544,356.56,1553.9404743923951
